anio,provincia_nombre,superficie_sembrada_ha,superficie_cosechada_ha,produccion_tm,rendimiento_kgxha
2002,Santiago del Estero,62000,62000,137000,2210
2002,Santiago del Estero,80000,75000,205000,2733
2002,Santiago del Estero,15000,15000,33000,2200
2002,Santiago del Estero,500,500,1000,2000
2002,Santiago del Estero,150000,148500,375000,2525
2002,Santiago del Estero,5000,5000,10000,2000
2002,Santiago del Estero,35000,35000,72000,2057
2002,Santiago del Estero,45000,45000,100000,2222
2002,Santiago del Estero,185000,185000,370000,2000
2002,Santiago del Estero,30000,30000,60000,2000
2002,Santiago del Estero,1000,1000,2100,2100
2002,Santiago del Estero,30000,29000,73000,2517
2002,Tucum�n,160250,158401,351317,2218
2003,Buenos Aires,41000,37500,57000,1520
2003,Buenos Aires,22000,22000,39400,1791
2003,Buenos Aires,15000,15000,43200,2880
2003,Buenos Aires,1500,1440,2900,2014
2003,Buenos Aires,35000,34000,95200,2800
2003,Buenos Aires,19000,18500,50900,2751
2003,Buenos Aires,47000,47000,150400,3200
2003,Buenos Aires,62000,62000,204600,3300
2003,Buenos Aires,23000,22300,49100,2202
2003,Buenos Aires,30000,30000,59400,1980
2003,Buenos Aires,48000,48000,162700,3390
2003,Buenos Aires,4300,4300,13500,3140
2003,Buenos Aires,2990,2990,8100,2709
2003,Buenos Aires,29000,29000,98600,3400
2003,Buenos Aires,52000,52000,145600,2800
2003,Buenos Aires,49545,49545,130800,2640
2003,Buenos Aires,23000,23000,82800,3600
2003,Buenos Aires,700,670,1300,1940
2003,Buenos Aires,47000,47000,164500,3500
2003,Buenos Aires,4000,4000,6600,1650
2003,Buenos Aires,10000,10000,14000,1400
2003,Buenos Aires,55000,53500,82900,1550
2003,Buenos Aires,62000,62000,198400,3200
2003,Buenos Aires,3400,3400,9500,2794
2003,Buenos Aires,20000,20000,67800,3390
2003,Buenos Aires,60000,60000,136800,2280
2003,Buenos Aires,600,580,1200,2069
2003,Buenos Aires,10500,10500,35700,3400
2003,Buenos Aires,18000,17950,57400,3198
2003,Buenos Aires,8000,7750,20900,2697
2003,Buenos Aires,9000,9000,19600,2178
2003,Buenos Aires,45000,45000,142700,3171
2003,Buenos Aires,3750,3750,10900,2907
2003,Buenos Aires,3000,2880,7900,2743
2003,Buenos Aires,17000,16700,25900,1551
2003,Buenos Aires,1900,1900,6000,3158
2003,Buenos Aires,25000,24850,82000,3300
2003,Buenos Aires,8000,7760,20600,2655
2003,Buenos Aires,700,700,2200,3143
2003,Buenos Aires,31050,30900,102000,3301
2003,Buenos Aires,85100,84950,263300,3099
2003,Buenos Aires,39781,37521,73979,1972
2003,Buenos Aires,20000,20000,43600,2180
2003,Buenos Aires,58000,58000,168200,2900
2003,Buenos Aires,7000,7000,11800,1686
2003,Buenos Aires,8920,8920,24200,2713
2003,Buenos Aires,46000,46000,144900,3150
2003,Buenos Aires,34500,34400,113200,3291
2003,Buenos Aires,19000,18500,44400,2400
2003,Buenos Aires,9840,9840,26058,2648
2003,Buenos Aires,7000,7000,22400,3200
2003,Buenos Aires,2000,1900,4200,2211
2003,Buenos Aires,2000,1920,4000,2083
2003,Buenos Aires,2900,2900,9100,3138
2003,Buenos Aires,6000,6000,17900,2983
2003,Buenos Aires,3300,3300,8900,2697
2003,Buenos Aires,6590,6590,19100,2898
2003,Buenos Aires,30000,30000,66000,2200
2003,Buenos Aires,60000,59400,183000,3081
2003,Buenos Aires,40000,40000,79600,1990
2003,Buenos Aires,62447,62447,170500,2730
2003,Buenos Aires,14222,12444,23423,1882
2003,Buenos Aires,155000,155000,542500,3500
2003,Buenos Aires,600,600,1900,3167
2003,Buenos Aires,5000,4800,5300,1104
2003,Buenos Aires,56480,56480,179549,3179
2003,Buenos Aires,4000,3850,8100,2104
2003,Buenos Aires,68511,68511,169900,2480
2003,Buenos Aires,65000,65000,174900,2691
2003,Buenos Aires,5000,5000,14300,2860
2003,Buenos Aires,16000,15700,21000,1338
2003,Buenos Aires,9840,9840,29039,2951
2003,Buenos Aires,78000,78000,265200,3400
2003,Buenos Aires,10636,9409,18333,1948
2003,Buenos Aires,20000,20000,56800,2840
2003,Buenos Aires,40000,40000,127600,3190
2003,Buenos Aires,15000,15000,30000,2000
2003,Buenos Aires,36870,36870,117862,3197
2003,Buenos Aires,46000,46000,142600,3100
2003,Buenos Aires,9000,9000,32400,3600
2003,Buenos Aires,42000,40800,113400,2779
2003,Buenos Aires,1000,1000,2000,2000
2003,Buenos Aires,6000,5800,6400,1103
2003,Buenos Aires,65734,65734,144600,2200
2003,Buenos Aires,25000,25000,47500,1900
2003,Buenos Aires,12174,10869,22039,2028
2003,Buenos Aires,14478,14478,40000,2763
2003,Buenos Aires,23000,23000,69000,3000
2003,Catamarca,15000,15000,43500,2900
2003,Catamarca,16000,16000,46400,2900
2003,Chaco,92334,87717,110523,1260
2003,Chaco,4145,4145,5803,1400
2003,Chaco,41462,39430,45771,1161
2003,Chaco,62900,58969,62507,1060
2003,Chaco,59000,56050,50453,900
2003,Chaco,42300,42300,54990,1300
2003,Chaco,33625,31944,70239,2199
2003,Chaco,41600,39520,39559,1001
2003,Chaco,5000,5000,6500,1300
2003,Chaco,8335,7409,8520,1150
2003,Chaco,28310,26820,29502,1100
2003,Chaco,3050,3050,3889,1275
2003,Chaco,9433,8961,11649,1300
2003,Chaco,10250,9738,8747,898
2003,Chaco,40160,38152,30505,800
2003,Chaco,44762,42524,45508,1070
2003,Chaco,46750,44413,41768,940
2003,Chaco,4000,4000,5200,1300
2003,Chaco,8350,8044,9630,1197
2003,Chaco,8675,8675,10265,1183
2003,Chaco,15675,14891,14933,1003
2003,Chaco,6506,6506,13012,2000
2003,Chaco,453,430,553,1286
2003,C�rdoba,68650,68650,144200,2101
2003,C�rdoba,3000,3000,5700,1900
2003,C�rdoba,73000,73000,116800,1600
2003,C�rdoba,65000,64800,155500,2400
2003,C�rdoba,76000,76000,159600,2100
2003,C�rdoba,29000,28000,33600,1200
2003,C�rdoba,350000,350000,770000,2200
2003,C�rdoba,433480,433230,1299700,3000
2003,C�rdoba,443,443,750,1693
2003,C�rdoba,70000,68100,163400,2399
2003,C�rdoba,400000,398000,875600,2200
2003,C�rdoba,250000,250000,550000,2200
2003,C�rdoba,40000,40000,48000,1200
2003,C�rdoba,232000,232000,371200,1600
2003,C�rdoba,570,570,965,1693
2003,C�rdoba,3087,3087,6886,2231
2003,C�rdoba,175000,170000,280500,1650
2003,C�rdoba,150000,149500,246700,1650
2003,C�rdoba,18000,18000,23000,1278
2003,C�rdoba,260000,260000,483600,1860
2003,C�rdoba,94000,94000,141000,1500
2003,C�rdoba,79500,79000,108738,1376
2003,C�rdoba,400000,399000,1117200,2800
2003,Corrientes,2000,2000,2800,1400
2003,Corrientes,400,400,480,1200
2003,Corrientes,2600,2200,2926,1330
2003,Corrientes,1360,1300,2600,2000
2003,Corrientes,100,100,90,900
2003,Corrientes,600,480,768,1600
2003,Corrientes,695,695,621,894
2003,Corrientes,2500,2000,3400,1700
2003,Corrientes,3040,2360,1965,833
2003,Corrientes,600,550,660,1200
2003,Corrientes,150,130,104,800
2003,Corrientes,950,750,1500,2000
2003,Corrientes,3960,2500,1500,600
2003,Corrientes,1100,1000,1900,1900
2003,Entre R�os,30000,29900,50830,1700
2003,Entre R�os,27000,27000,45900,1700
2003,Entre R�os,74200,74200,148400,2000
2003,Entre R�os,10000,10000,15000,1500
2003,Entre R�os,25000,25000,35250,1410
2003,Entre R�os,9000,9000,12600,1400
2003,Entre R�os,90000,90000,207000,2300
2003,Entre R�os,97000,96550,173790,1800
2003,Entre R�os,83500,83500,133600,1600
2003,Entre R�os,80000,79900,175780,2200
2003,Entre R�os,93000,91500,183000,2000
2003,Entre R�os,21000,20900,42700,2043
2003,Entre R�os,37000,36900,70110,1900
2003,Entre R�os,98000,97750,156400,1600
2003,Entre R�os,85000,85000,204000,2400
2003,Entre R�os,85000,84700,194810,2300
2003,Formosa,344,344,903,2625
2003,Formosa,270,270,590,2185
2003,Formosa,407,407,855,2101
2003,Formosa,300,300,620,2067
2003,Formosa,535,535,1101,2058
2003,Formosa,9431,9431,16103,1707
2003,Jujuy,400,400,800,2000
2003,Jujuy,6000,6000,12600,2100
2003,Jujuy,2000,2000,4400,2200
2003,La Pampa,9000,8200,11900,1451
2003,La Pampa,8000,7300,10700,1466
2003,La Pampa,11000,9900,14900,1505
2003,La Pampa,9600,9450,15100,1598
2003,La Pampa,35600,33800,81100,2399
2003,La Pampa,1400,1100,1100,1000
2003,La Pampa,25000,24200,53200,2198
2003,La Pampa,21300,20900,46000,2201
2003,La Pampa,4200,4000,6000,1500
2003,La Pampa,10200,9850,16800,1706
2003,La Pampa,600,500,600,1200
2003,La Pampa,3200,3100,5000,1613
2003,Misiones,400,400,850,2125
2003,Misiones,400,400,850,2125
2003,Misiones,500,500,1200,2400
2003,Misiones,200,200,450,2250
2003,Misiones,50,50,110,2200
2003,Misiones,100,100,220,2200
2003,Misiones,100,100,220,2200
2003,Misiones,500,500,1100,2200
2003,Salta,158750,158060,284508,1800
2003,Salta,80000,80000,240000,3000
2003,Salta,1000,200,300,1500
2003,Salta,39550,35595,42714,1200
2003,Salta,21100,21100,52750,2500
2003,Salta,44450,36902,47972,1300
2003,San Luis,35000,35000,57750,1650
2003,Santa Fe,139000,139000,369700,2660
2003,Santa Fe,230000,230000,667000,2900
2003,Santa Fe,150000,150000,337500,2250
2003,Santa Fe,180000,180000,493200,2740
2003,Santa Fe,5000,5000,10750,2150
2003,Santa Fe,541800,541800,1757104,3243
2003,Santa Fe,115000,107500,145100,1350
2003,Santa Fe,305000,305000,884500,2900
2003,Santa Fe,41500,41500,91300,2200
2003,Santa Fe,142000,142000,369200,2600
2003,Santa Fe,60000,60000,168000,2800
2003,Santa Fe,135000,135000,391500,2900
2003,Santa Fe,82000,82000,211600,2580
2003,Santa Fe,23000,23000,41400,1800
2003,Santa Fe,239500,239500,641900,2680
2003,Santa Fe,108000,108000,259015,2398
2003,Santa Fe,146000,146000,442400,3030
2003,Santa Fe,241400,241400,626512,2595
2003,Santa Fe,48000,48000,100800,2100
2003,Santiago del Estero,15300,15300,29070,1900
2003,Santiago del Estero,50500,50500,70700,1400
2003,Santiago del Estero,34400,34400,72240,2100
2003,Santiago del Estero,12250,12250,15925,1300
2003,Santiago del Estero,50000,50000,80000,1600
2003,Santiago del Estero,85400,85400,204960,2400
2003,Santiago del Estero,10350,10350,19665,1900
2003,Santiago del Estero,1100,1100,2200,2000
2003,Santiago del Estero,49525,49525,84193,1700
2003,Santiago del Estero,164405,160146,216197,1350
2003,Santiago del Estero,1100,1100,2200,2000
2003,Santiago del Estero,3000,3000,6000,2000
2003,Santiago del Estero,27250,27250,65400,2400
2003,Tucum�n,102200,101670,222500,2188
2003,Tucum�n,36500,36150,74000,2047
2003,Tucum�n,170,165,400,2424
2003,Tucum�n,70,65,180,2769
2003,Tucum�n,20500,18950,41000,2164
2003,Tucum�n,870,860,2340,2721
2003,Tucum�n,30000,29650,73180,2468
2003,Tucum�n,36450,33950,70000,2062
2003,Tucum�n,90,88,220,2500
2003,Tucum�n,2900,2580,4800,1860
2003,Tucum�n,100,100,260,2600
2003,Tucum�n,150,125,220,1760
2004,Buenos Aires,32315,32315,82064,2540
2004,Buenos Aires,20197,20197,45135,2235
2004,Buenos Aires,13734,13633,48520,3559
2004,Buenos Aires,1308,1152,2805,2435
2004,Buenos Aires,34335,28882,83000,2874
2004,Buenos Aires,1919,1919,3283,1711
2004,Buenos Aires,24139,19252,46645,2423
2004,Buenos Aires,45291,45291,138071,3049
2004,Buenos Aires,59076,59076,204030,3454
2004,Buenos Aires,24307,21637,58603,2708
2004,Buenos Aires,40394,37869,126993,3353
2004,Buenos Aires,55669,55366,193660,3498
2004,Buenos Aires,4039,4039,12720,3149
2004,Buenos Aires,4343,4343,16310,3755
2004,Buenos Aires,28780,28780,102374,3557
2004,Buenos Aires,48106,48106,185668,3860
2004,Buenos Aires,48532,48532,177462,3657
2004,Buenos Aires,24843,24843,88320,3555
2004,Buenos Aires,2209,2102,4477,2130
2004,Buenos Aires,46554,46554,170282,3658
2004,Buenos Aires,5655,5655,12617,2231
2004,Buenos Aires,5655,5655,8617,1524
2004,Buenos Aires,41403,41403,105144,2540
2004,Buenos Aires,70689,70689,272860,3860
2004,Buenos Aires,5150,5150,18875,3665
2004,Buenos Aires,20500,20197,71805,3555
2004,Buenos Aires,50490,47865,155613,3251
2004,Buenos Aires,3029,2938,6912,2353
2004,Buenos Aires,9997,9997,32517,3253
2004,Buenos Aires,22217,22217,81243,3657
2004,Buenos Aires,13128,11391,29911,2626
2004,Buenos Aires,7069,6716,21849,3253
2004,Buenos Aires,52512,52512,202697,3860
2004,Buenos Aires,6564,6564,25337,3860
2004,Buenos Aires,4973,4438,11622,2619
2004,Buenos Aires,13128,13128,33338,2539
2004,Buenos Aires,1918,1918,5847,3048
2004,Buenos Aires,28275,26256,93347,3555
2004,Buenos Aires,12118,10987,28927,2633
2004,Buenos Aires,707,707,2154,3047
2004,Buenos Aires,65640,65640,226700,3454
2004,Buenos Aires,100984,100984,359027,3555
2004,Buenos Aires,33325,33325,98168,2946
2004,Buenos Aires,25246,24236,81243,3352
2004,Buenos Aires,70689,70689,251319,3555
2004,Buenos Aires,5655,5655,12617,2231
2004,Buenos Aires,9392,9331,35082,3760
2004,Buenos Aires,46452,46452,174590,3759
2004,Buenos Aires,60590,60590,209261,3454
2004,Buenos Aires,24991,20349,56111,2757
2004,Buenos Aires,10947,10947,40979,3743
2004,Buenos Aires,7573,7573,23080,3048
2004,Buenos Aires,1731,1553,4308,2774
2004,Buenos Aires,1616,1545,3824,2475
2004,Buenos Aires,2928,2928,8925,3048
2004,Buenos Aires,6362,6059,19695,3251
2004,Buenos Aires,4949,4949,18567,3752
2004,Buenos Aires,8897,8897,33441,3759
2004,Buenos Aires,24236,24236,54162,2235
2004,Buenos Aires,67659,60590,233881,3860
2004,Buenos Aires,35344,33829,103092,3047
2004,Buenos Aires,808,808,1436,1777
2004,Buenos Aires,61800,61800,238599,3861
2004,Buenos Aires,12118,12118,32004,2641
2004,Buenos Aires,155314,155314,552183,3555
2004,Buenos Aires,606,606,1846,3046
2004,Buenos Aires,3030,3030,5539,1828
2004,Buenos Aires,54582,54582,183001,3353
2004,Buenos Aires,3635,3303,8807,2666
2004,Buenos Aires,67801,67801,268552,3961
2004,Buenos Aires,66649,66649,250498,3758
2004,Buenos Aires,9088,9088,35082,3860
2004,Buenos Aires,12118,12118,22157,1828
2004,Buenos Aires,10603,10603,40929,3860
2004,Buenos Aires,76647,76647,264757,3454
2004,Buenos Aires,9088,9088,24927,2743
2004,Buenos Aires,25751,25751,83705,3251
2004,Buenos Aires,39889,39889,137763,3454
2004,Buenos Aires,12118,12118,27081,2235
2004,Buenos Aires,36557,36557,122582,3353
2004,Buenos Aires,46250,46250,150381,3251
2004,Buenos Aires,7877,7574,24619,3250
2004,Buenos Aires,47614,40150,112692,2807
2004,Buenos Aires,1010,959,2975,3102
2004,Buenos Aires,4039,4039,7386,1829
2004,Buenos Aires,65053,65053,224648,3453
2004,Buenos Aires,20197,20197,47187,2336
2004,Buenos Aires,10098,10098,28723,2844
2004,Buenos Aires,20505,20505,70000,3414
2004,Buenos Aires,1111,1111,1846,1662
2004,Buenos Aires,22065,22065,67292,3050
2004,Catamarca,9197,9197,20553,2235
2004,Catamarca,11197,11197,25022,2235
2004,Chaco,49368,49368,57823,1171
2004,Chaco,1515,1515,2052,1354
2004,Chaco,41843,35865,48374,1349
2004,Chaco,76678,73728,103352,1402
2004,Chaco,72603,70667,100792,1426
2004,Chaco,43388,43388,63005,1452
2004,Chaco,27801,27801,40645,1462
2004,Chaco,46513,46513,65341,1405
2004,Chaco,4241,4241,6462,1524
2004,Chaco,5364,5364,6241,1164
2004,Chaco,36117,32104,38114,1187
2004,Chaco,3332,3332,4821,1447
2004,Chaco,6951,6951,10503,1511
2004,Chaco,13188,10833,13683,1263
2004,Chaco,38969,38969,55220,1417
2004,Chaco,60020,60020,81901,1365
2004,Chaco,48882,41827,60917,1456
2004,Chaco,3030,3030,3795,1252
2004,Chaco,27171,27171,34449,1268
2004,Chaco,10252,10252,15769,1538
2004,Chaco,14138,13633,16926,1242
2004,Chaco,7574,7574,12617,1666
2004,Chaco,400,400,508,1270
2004,C�rdoba,69326,69326,197157,2844
2004,C�rdoba,2019,2019,6155,3049
2004,C�rdoba,70688,70688,179513,2540
2004,C�rdoba,80787,77758,276451,3555
2004,C�rdoba,88361,88058,268347,3047
2004,C�rdoba,29285,26256,40006,1524
2004,C�rdoba,257509,257509,732415,2844
2004,C�rdoba,409389,406814,1599209,3931
2004,C�rdoba,546,546,716,1311
2004,C�rdoba,95935,94420,364463,3860
2004,C�rdoba,343346,343346,976553,2844
2004,C�rdoba,242362,242362,615475,2539
2004,C�rdoba,40394,34335,52315,1524
2004,C�rdoba,223175,223175,634761,2844
2004,C�rdoba,702,702,920,1311
2004,C�rdoba,3802,3802,6570,1728
2004,C�rdoba,166624,165109,335434,2032
2004,C�rdoba,90886,90886,276964,3047
2004,C�rdoba,18177,13128,20003,1524
2004,C�rdoba,245593,245593,748417,3047
2004,C�rdoba,94925,93915,238497,2540
2004,C�rdoba,67154,61096,117966,1931
2004,C�rdoba,373742,369703,1366969,3697
2004,Corrientes,24468,19374,32107,1657
2004,Entre R�os,25246,25196,58865,2336
2004,Entre R�os,30295,30295,61547,2032
2004,Entre R�os,75738,75738,200029,2641
2004,Entre R�os,12118,12118,24619,2032
2004,Entre R�os,22216,22216,40621,1828
2004,Entre R�os,11108,11108,20311,1829
2004,Entre R�os,73719,73668,202045,2743
2004,Entre R�os,97955,97753,218452,2235
2004,Entre R�os,85836,85836,200542,2336
2004,Entre R�os,87856,87755,231767,2641
2004,Entre R�os,98965,98965,251319,2539
2004,Entre R�os,24236,24135,51484,2133
2004,Entre R�os,35345,35294,89629,2540
2004,Entre R�os,92905,92652,235291,2540
2004,Entre R�os,76748,76698,233819,3049
2004,Entre R�os,94925,94773,221422,2336
2004,Formosa,159,159,359,2258
2004,Formosa,485,485,2052,4231
2004,Formosa,2777,2323,5950,2561
2004,Formosa,626,626,1846,2949
2004,Formosa,555,555,1744,3142
2004,Formosa,8836,8836,28722,3251
2004,Jujuy,2525,2525,5129,2031
2004,Jujuy,2020,2020,4103,2031
2004,La Pampa,10603,10603,20516,1935
2004,La Pampa,7069,7069,11797,1669
2004,La Pampa,13128,13128,26158,1993
2004,La Pampa,8583,8179,16618,2032
2004,La Pampa,35344,34436,125967,3658
2004,La Pampa,1515,1515,1539,1016
2004,La Pampa,23530,22822,76524,3353
2004,La Pampa,12825,12522,38160,3047
2004,La Pampa,12623,11916,30260,2539
2004,La Pampa,11816,11210,30671,2736
2004,La Pampa,909,909,1026,1129
2004,La Pampa,4039,3939,8514,2161
2004,La Pampa,101,101,103,1020
2004,Misiones,2929,545,287,527
2004,Salta,154962,151734,262022,1727
2004,Salta,90886,85836,156946,1828
2004,Salta,1010,202,308,1525
2004,Salta,36242,32618,43073,1321
2004,Salta,25901,23126,46982,2032
2004,Salta,41172,34957,42611,1219
2004,San Luis,25246,25246,51290,2032
2004,Santa Fe,143902,143902,526231,3657
2004,Santa Fe,230951,230951,821146,3556
2004,Santa Fe,161575,159555,397084,2489
2004,Santa Fe,179348,179348,637632,3555
2004,Santa Fe,4039,4039,6975,1727
2004,Santa Fe,515173,513052,1959859,3820
2004,Santa Fe,75833,72804,85508,1175
2004,Santa Fe,310526,310526,1040973,3352
2004,Santa Fe,36355,36355,96014,2641
2004,Santa Fe,155516,153496,436577,2844
2004,Santa Fe,38879,29790,45443,1525
2004,Santa Fe,136430,136429,457298,3352
2004,Santa Fe,71699,67660,137456,2032
2004,Santa Fe,16187,14571,17175,1179
2004,Santa Fe,245896,245896,649428,2641
2004,Santa Fe,111082,111082,259525,2336
2004,Santa Fe,147134,147134,478224,3250
2004,Santa Fe,236303,236303,792116,3352
2004,Santa Fe,39472,38462,57404,1492
2004,Santiago del Estero,7860,1572,1570,999
2004,Santiago del Estero,38000,36889,48725,1321
2004,Santiago del Estero,101,101,174,1723
2004,Santiago del Estero,41370,28954,41166,1422
2004,Santiago del Estero,6059,4241,5642,1330
2004,Santiago del Estero,2525,505,410,812
2004,Santiago del Estero,2020,2020,1846,914
2004,Santiago del Estero,55608,44602,58910,1321
2004,Santiago del Estero,1414,707,513,726
2004,Santiago del Estero,64476,64476,91706,1422
2004,Santiago del Estero,53638,49325,75202,1525
2004,Santiago del Estero,2020,2020,2052,1016
2004,Santiago del Estero,153068,128299,156399,1219
2004,Santiago del Estero,35993,35993,51187,1422
2004,Santiago del Estero,28451,20482,31249,1526
2004,Santiago del Estero,10871,10871,12104,1113
2004,Santiago del Estero,2626,2626,4821,1836
2004,Santiago del Estero,879,879,1026,1167
2004,Santiago del Estero,141,141,205,1454
2004,Tucum�n,98130,92439,218551,2364
2005,Buenos Aires,41000,41000,69264,1689
2005,Buenos Aires,40500,40500,51315,1267
2005,Buenos Aires,15000,15000,63352,4223
2005,Buenos Aires,1450,1440,3379,2347
2005,Buenos Aires,33000,32700,86369,2641
2005,Buenos Aires,14500,14400,38011,2640
2005,Buenos Aires,45000,45000,152044,3379
2005,Buenos Aires,59150,58800,223525,3801
2005,Buenos Aires,31000,30800,76445,2482
2005,Buenos Aires,63000,61000,180341,2956
2005,Buenos Aires,70000,69800,257946,3696
2005,Buenos Aires,4200,4200,13304,3168
2005,Buenos Aires,7200,7000,25129,3590
2005,Buenos Aires,28850,28850,106642,3696
2005,Buenos Aires,51500,51500,163130,3168
2005,Buenos Aires,51400,51400,146554,2851
2005,Buenos Aires,25700,25700,86790,3377
2005,Buenos Aires,2300,2280,5490,2408
2005,Buenos Aires,47050,47050,183825,3907
2005,Buenos Aires,25000,25000,26396,1056
2005,Buenos Aires,12000,12000,19005,1584
2005,Buenos Aires,37000,37000,78134,2112
2005,Buenos Aires,78000,78000,312957,4012
2005,Buenos Aires,7300,7100,26291,3703
2005,Buenos Aires,26500,25700,103158,4014
2005,Buenos Aires,61000,61000,180341,2956
2005,Buenos Aires,3400,3370,7497,2225
2005,Buenos Aires,10250,10250,34632,3379
2005,Buenos Aires,25000,25000,87108,3484
2005,Buenos Aires,13000,12900,34104,2644
2005,Buenos Aires,10000,10000,30620,3062
2005,Buenos Aires,57000,57000,204626,3590
2005,Buenos Aires,11000,10500,38856,3701
2005,Buenos Aires,5000,4960,13092,2640
2005,Buenos Aires,12000,12000,27875,2323
2005,Buenos Aires,2100,2100,7496,3570
2005,Buenos Aires,40000,40000,147821,3696
2005,Buenos Aires,12000,11900,31465,2644
2005,Buenos Aires,800,800,2745,3431
2005,Buenos Aires,50000,50000,200613,4012
2005,Buenos Aires,120000,120000,380110,3168
2005,Buenos Aires,42000,42000,84258,2006
2005,Buenos Aires,35000,35000,107170,3062
2005,Buenos Aires,77000,77000,260164,3379
